_id,title,currentPrice,shippingCost,calculateShipping,totalPrice,dateQueried,endDate,location,country,bidCount,listingType,bestOffer,buyItNowAvailable,conditionId,conditionDisplayName,timeLeft
172408219165,THE LATEST HOT GAME SHAPE COVER SKIN STICKER FOR PS4 PLAYSTATION 4 CONSOLE,7.59,0,false,7.59,2017-02-11T07:32:30.101Z,2017-02-12T00:42:04.000Z,China,CN,NaN,StoreInventory,false,false,1000,New,"{""milliseconds"":0,""seconds"":13,""minutes"":6,""hours"":17,""days"":0,""months"":0,""years"":0}"
162355922899,DOBE COOLING FAN FOR PS4 PLAYSTATION 4 CONSOLE ,18.93,0,false,18.93,2017-02-11T07:32:32.521Z,2017-02-11T18:32:22.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":29,""minutes"":56,""hours"":10,""days"":0,""months"":0,""years"":0}"
332061705017,USA GEAR SONY PLAYSTATION 4 PRO / PS4 PRO 4K TRAVEL CASE CARRYING BAG,44.99,0,false,44.99,2017-02-11T07:32:36.456Z,2017-02-11T18:18:42.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":46,""minutes"":42,""hours"":10,""days"":0,""months"":0,""years"":0}"
272484636086,KOTION EACH GAMING HEADSET FOR PLAYSTATION 4 PS4 TABLET PC IPHONE 6/6S/6 3.5MM,26.39,0,false,26.39,2017-02-11T07:32:38.861Z,2017-02-11T17:55:39.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":40,""minutes"":19,""hours"":10,""days"":0,""months"":0,""years"":0}"
132083167942,"SKYLANDERS TRAP TEAM -- STARTER PACK (SONY PLAYSTATION 4, 2014)",23.01,38.36,false,61.370000000000005,2017-02-11T07:32:55.614Z,2017-02-12T07:00:45.000Z,Australia,AU,0,Auction,false,false,1000,New,"{""milliseconds"":0,""seconds"":29,""minutes"":24,""hours"":23,""days"":0,""months"":0,""years"":0}"
381604371319,PS4 COOLING STATION TURBO TEMPERATURE CONTROL USB COOLER 5-FAN PLAYSTATION 4 PS4,15.99,0,false,15.99,2017-02-11T07:32:58.046Z,2017-02-12T03:45:25.000Z,"La Puente,CA,USA",US,NaN,FixedPrice,true,false,1000,New,"{""milliseconds"":0,""seconds"":7,""minutes"":9,""hours"":20,""days"":0,""months"":0,""years"":0}"
172003998021,POPULAR FASHION GAME SKIN STICKER FOR PS4 SYSTEM PLAYSTATION 4 CONSOLE DEADPOOL,7.59,0,false,7.59,2017-02-11T07:33:00.490Z,2017-02-11T15:05:21.000Z,China,CN,NaN,StoreInventory,false,false,1000,New,"{""milliseconds"":0,""seconds"":0,""minutes"":29,""hours"":7,""days"":0,""months"":0,""years"":0}"
172034844537,POPULAR FASHION GAME DEADPOOL SKIN STICKER FOR PS4 SYSTEM PLAYSTATION 4 CONSOLE ,7.12,0,false,7.12,2017-02-11T07:33:02.734Z,2017-02-12T02:52:22.000Z,China,CN,NaN,StoreInventory,false,false,1000,New,"{""milliseconds"":0,""seconds"":59,""minutes"":15,""hours"":19,""days"":0,""months"":0,""years"":0}"
172034898893,NEWEST SALE GAME SKIN STICKER FOR PS4 SYSTEM PLAYSTATION 4 CONSOLE ,7.12,0,false,7.12,2017-02-11T07:33:05.390Z,2017-02-12T04:15:31.000Z,China,CN,NaN,StoreInventory,false,false,1000,New,"{""milliseconds"":0,""seconds"":5,""minutes"":39,""hours"":20,""days"":0,""months"":0,""years"":0}"
201781542027,PS4 PLAYSTATION 4 PAD STICKER HARLEY QUINN HAPPY PINK BLUE SUICIDE SQUAD SKIN X2,3.73,1.25,false,4.98,2017-02-11T07:33:15.558Z,2017-02-11T09:27:55.000Z,United Kingdom,GB,NaN,StoreInventory,false,false,1000,New,"{""milliseconds"":0,""seconds"":19,""minutes"":51,""hours"":1,""days"":0,""months"":0,""years"":0}"
371311864765,USB EXTERNAL TURBO 5 FAN COOLER TEMPERATURE CONTROL FOR SONY PLAYSTATION 4 PS 4,15.2,0,false,15.2,2017-02-11T07:33:20.720Z,2017-02-11T14:29:56.000Z,"Bridgeton,MO,USA",US,NaN,StoreInventory,false,false,1000,New,"{""milliseconds"":0,""seconds"":15,""minutes"":53,""hours"":6,""days"":0,""months"":0,""years"":0}"
172003932140,NEW PLAYSTATION 4 PS4 COOL BLACK SKULL STICKERS VINYL SKIN DECAL STICKER,7.46,0,false,7.46,2017-02-11T07:33:26.169Z,2017-02-11T13:45:57.000Z,China,CN,NaN,StoreInventory,false,false,1000,New,"{""milliseconds"":0,""seconds"":10,""minutes"":9,""hours"":6,""days"":0,""months"":0,""years"":0}"
112297653409,PLAYSTATION 4,380,-1,true,-1,,2017-02-12T07:50:15.000Z,"Mount Airy,NC,USA",US,0,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":52,""minutes"":16,""hours"":0,""days"":0,""months"":0,""years"":0}"
282351227630,SONY PLAYSTATION 4 LAUNCH EDITION 500GB JET BLACK CONSOLE,153,-1,true,-1,,2017-02-12T18:13:14.000Z,"King George,VA,USA",US,0,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":51,""minutes"":39,""hours"":10,""days"":0,""months"":0,""years"":0}"
162385128553,SONY PLAYSTATION 4 LAUNCH EDITION 500GB JET BLACK CONSOLE,143,-1,true,-1,,2017-02-12T21:23:43.000Z,"Palisades Park,NJ,USA",US,1,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":20,""minutes"":50,""hours"":13,""days"":0,""months"":0,""years"":0}"
351976338403,SONY PLAYSTATION 4 500 GB VIDEO GAME CONSOLE # 3001068,201.4,0,false,201.4,2017-02-12T07:30:03.493Z,2017-02-12T21:12:28.000Z,"Chatsworth,CA,USA",US,37,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":3,""minutes"":39,""hours"":13,""days"":0,""months"":0,""years"":0}"
172516969303,SONY PLAYSTATION 4 500GB WITH PS4 GOLD HEADSET,182.3,20,false,202.3,2017-02-12T07:30:03.497Z,2017-02-12T18:59:23.000Z,"Greenwood,SC,USA",US,2,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":58,""minutes"":25,""hours"":11,""days"":0,""months"":0,""years"":0}"
272547144397,SONY PLAYSTATION 4 LAUNCH EDITION 500GB JET BLACK CONSOLE,179,0,false,179,2017-02-12T07:30:03.500Z,2017-02-12T22:16:57.000Z,"York,PA,USA",US,0,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":32,""minutes"":43,""hours"":14,""days"":0,""months"":0,""years"":0}"
162383248007,SONY PLAYSTATION 4 500GB BLACK,136.92,-1,true,-1,,2017-02-13T03:30:15.000Z,"Los Angeles,CA,USA",US,1,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":50,""minutes"":56,""hours"":19,""days"":0,""months"":0,""years"":0}"
